Customer_ID,First Name,Last Name,EMAIL,Phone,Gender,Date_Of_Birth,Country,City,Postal Code,Loyalty_Tier,Join Date,Last Purchase Date,Total_Orders,Lifetime Value USD,Avg Order Value USD,Churn_Risk_Score,Preferred Channel,Acquisition Source,Is_Subscribed_Newsletter,Account_Status
CUST-584600,Patricia,Okonkwo,user9594@gmail.com,+2-9946488548,Non-binary,1999-11-30,US,Houston,91182.0,Silver ,2019-02-27,2024-06-25,104,1391.32,13.38,0.021,Wholesale,Referral,1,Active
CUST-641997,Fatima,Deschamps,user2052@icloud.com,+78-1777966233,Prefer not to say,1959-02-14,IN,Chennai,24376.0,Gold,2024-01-26,2023-05-05,96,1239.77,12.91,0.216,Online,Email,1,Active
CUST-618162,Yuki,Santos,user4020@gmail.com,,M,01/07/1989,JP,Sapporo,27933.0,Bronze,25/11/2021,2023-06-14,57,3022.43,53.03,0.124,In-Store,Influencer,1,Active
CUST-337667,Fatima,Wilson,user6152@icloud.com,+37-3231077007,,1984-03-13,US,Dallas,85873.0,Silver,2018-01-26,2023-05-03,81,90.76,1.12,0.834,Online,Paid Ads,1,Active
CUST-547061,Amara,Wilson,user3482@outlook.com,+9-9337983113,F,1966-02-20,CA,Ottawa,57025.0,Bronze,2019-08-10,,62,304.17,4.91,0.504,In-Store,Influencer,0,Active
CUST-492584,Priya,Kumar,user4674@yahoo.com,+38-9884190316,F,1969-10-04,GB,Glasgow,64799.0,Bronze,2018-08-13,2023-02-01,75,41.36,,0.77,Marketplace,TV Ad,1,Active
CUST-245457,Priya,Johnson,,+81-9464480112,F,1955-02-08,US,New York,30376.0,Silver,2018-02-28,2023-11-11,23,1088.88,47.34,0.859,Online,Paid Ads,0,Inactive
CUST-383737,Chen,Zhang,user9730@gmail.com,+66-8329726541,f,1995-08-10,FR,  Paris  ,,Silver,"February 16, 2020",2023-10-13,54,31.21,0.58,0.581,Marketplace,,0,Active
CUST-345915,Patricia,Nguyen,user4116@yahoo.com,+81-2904992726,Non-binary,2001-01-23,US,Phoenix,36061.0,Bronze,2020-04-14,2023-07-08,119,397.69,3.34,0.9,Phone Order,Social Media,0,Inactive
CUST-549555,Yuki,Miller,user9393@hotmail.com,+80-5158834131,Prefer not to say,08-13-1962,GB,London,95886.0,Bronze,"April 22, 2021",2024-01-13,57,298.97,5.25,,Mobile App,Referral,1,Inactive
CUST-738733,Diego,Okonkwo,user4840@gmail.com,+30-7565189085,Prefer not to say,1992-10-21,US,New York,,Silver,2019-12-17,2023-03-09,67,180.12,2.69,0.349,Phone Order,Social Media,0,Active
CUST-546242,Linda,Nguyen,user9593@outlook.com,+89-2658546894,Non-binary,1982-04-09,IN,Chennai,80353.0,Bronze,2020-02-07,2024-03-18,95,1561.92,16.44,0.389,Phone Order,,0,Active
CUST-216481,Robert,Taylor,,+15-8042620546,M,1964-08-21,IN,  Pune  ,39222.0,Bronze,2018-01-02,2023-02-18,119,56.35,0.47,,Wholesale,Organic Search,1,Active
CUST-455781,Liam,Wilson,user4466@icloud.com,+92-2269132010,M,1996-03-27,FR,Marseille,64547.0,Bronze,2021-12-14,2023-05-15,26,1428.37,54.94,0.409,Marketplace,Email,1,Active
CUST-567622,Fatima,Okonkwo,user5758@gmail.com,+41-8655459904,M,1983-03-24,SG,Singapore,61564.0,Silver,2019-03-15,2024-04-03,105,301.34,2.87,0.155,Mobile App,Email,0,Active
CUST-832414,Mary,Smith,user4397@gmail.com,,Non-binary,1972-12-26,SG,Singapore,19564.0,Silver,2023-09-17,2023-03-05,2,447.63,223.81,0.048,Phone Order,Influencer,1,Active
CUST-877428,Yuki,Miller,user8533@yahoo.com,+65-5725797605,F,13 Nov 1976,FR,Lyon,24579.0,Bronze,2020-07-20,2023-12-15,49,1048.0,,,Mobile App,Influencer,1,Active
CUST-104068,Linda,Brown,user1124@gmail.com,+98-7984106897,F,1979-08-10,IN,Delhi,88725.0,Platinum,2021-07-09,2023-03-23,51,341.06,6.69,0.143,In-Store,TV Ad,0,Active
CUST-131285,Sofia,Nguyen,USER3693@GMAIL.COM,+55-8293124494,Non-binary,1989-03-22,IN,Bangalore,25895.0,Bronze,2018-07-30,,43,666.9,15.51,0.264,,Referral,0,Active
CUST-808599,Fatima,Rossi,user7048@gmail.com,+85-9482250131,Non-binary,1967-05-09,BR,Rio de Janeiro,60265.0,Platinum,13/10/2019,2024-05-12,5,132.92,26.58,,Wholesale,TV Ad,0,Inactive
CUST-444183,Linda,Zhang,user7939@yahoo.com,+59-9522739576,M,1955-10-02,US,New York,57278.0,Bronze,2019-06-05,2023-01-23,92,277.56,3.02,0.829,In-Store,Email,0,Suspended
CUST-129912,William,Taylor,user1100@outlook.com,+8-5808279002,,1961-02-25,AU,Sydney,63274.0,Gold,2022-06-09,2023-11-14,78,545.11,6.99,0.619,Marketplace,Paid Ads,1,Active
CUST-758796,Lucas,Nguyen,user5103@hotmail.com,+43-5498057215,Non-binary,1973-01-07,DE,  Frankfurt  ,80785.0,Bronze,2022-12-05,2023-09-05,65,912.39,14.04,,Wholesale,Social Media,1,Active
CUST-482114,Michael,Smith,user5684@gmail.com,+99-7379179308,F,12-04-1998,GB,Leeds,,Silver,2020-11-09,2024-05-01,104,2746.02,26.4,0.973,In-Store,Paid Ads,1,Inactive
CUST-580205,Amara,Müller,user1842@gmail.com,+31-1758684312,M,1991-04-09,US,Seattle,71870.0,Silver,2022-12-15,2024-03-25,2,64.85,32.42,0.527,,,1,Active
CUST-855595,Linda,Williams,user7294@icloud.com,,female,1960-08-28,JP,Osaka,94083.0,Silver,2021-02-07,2023-10-25,10,457.55,45.76,0.669,Marketplace,Paid Ads,1,Pending Verification
CUST-561643,Barbara,Zhang,user9569@gmail.com,+3-9640117429,Prefer not to say,01-13-1989,GB,Birmingham,37699.0,Bronze,2018-10-30,2023-01-03,79,15.74,0.2,0.386,Mobile App,Influencer,0,Active
CUST-630967,Lucas,Rossi,user6519@hotmail.com,+1-3372716768,M,26 Jan 1957,US,New York,19279.0,Bronze,2022-08-31,2023-02-10,68,325.35,,,Online,,1,Active
CUST-746462,Amara,Okonkwo,user4966@gmail.com,+30-2358992444,Non-binary,2003-07-25,FR,Lyon,,Bronze,2019-02-10,2023-09-14,116,2877.77,24.81,,In-Store,,1,Active
CUST-887235,Yuki,Rossi,user6160@yahoo.com,,M,1956-12-24,ZA,Johannesburg,36096.0,Gold,2018-12-22,2023-07-13,103,520.34,5.05,0.426,Marketplace,Referral,0,Active
CUST-750181,Linda,Williams,user1945@yahoo.com,,F,1997-12-15,US,Los Angeles,10769.0,Gold,2018-10-27,2023-12-20,1,305.8,305.8,,Phone Order,Referral,1,Active
CUST-684181,Amara,Rossi,user9185@gmail.com,+56-3090356552,Prefer not to say,1983-02-21,CA,Toronto,14650.0,Bronze,2022-01-15,2023-07-06,90,238.78,2.65,0.243,Wholesale,TV Ad,1,Active
CUST-333265,James,Santos,user2682@hotmail.com,+23-1581646006,Non-binary,09-29-1999,US,New York,46989.0,Silver,2021-05-29,,81,662.68,8.18,0.527,Mobile App,Organic Search,0,Active
CUST-801095,Liam,Brown,user2280@outlook.com,+27-1255738052,f,1984-02-23,DE,Hamburg,84395.0,Gold,2021-05-15,2023-03-21,85,169.77,2.0,,Online,Email,0,Active
CUST-243895,Ahmed,Deschamps,,+4-8915226486,Prefer not to say,08 May 1989,ZA,Pretoria,70320.0,Bronze,2020-03-02,2023-07-12,30,80.08,,0.654,Mobile App,Paid Ads,1,Active
CUST-800455,Jennifer,Deschamps,user1653@gmail.com,+22-4438476539,Prefer not to say,1976-11-23,ZA,Durban,,Silver,22/11/2020,2024-05-25,49,2462.18,50.25,0.752,Online,Paid Ads,1,Active
CUST-199586,Fatima,Deschamps,user1412@gmail.com,+59-8781828922,Non-binary,1981-04-11,SG,Singapore,83892.0,Bronze,2020-07-01,2024-04-18,19,77.32,4.07,0.942,In-Store,,1,active
CUST-481381,Jennifer,Jones,user4463@outlook.com,+6-6265963073,M,1987-10-11,IN,Chennai,19926.0,Silver,"October 04, 2019",2023-11-05,60,641.5,10.69,0.904,Wholesale,TV Ad,1,Inactive
CUST-634967,Amara,Williams,user1285@gmail.com,+90-7071263841,f,1990-10-28,FR,Toulouse,18179.0,Platinum,2021-10-02,2024-02-20,74,250.93,3.39,0.668,Online,Email,1,Active
CUST-314774,Linda,Kumar,user3854@gmail.com,+58-6972478201,m,1969-10-08,US,Houston,80191.0,Bronze,2022-06-04,2024-02-22,90,227.12,2.52,0.149,In-Store,,0,Suspended
CUST-782334,John,Deschamps,user9677@yahoo.com,,Non-binary,1985-03-28,CA,Montreal,23663.0,Gold,2022-07-28,2024-05-23,51,183.27,3.59,0.948,Mobile App,,1,Active
CUST-299720,Ahmed,Williams,user2181@gmail.com,+32-5402203633,,1964-12-21,IN,Mumbai,56832.0,Bronze,2018-04-08,2023-03-10,11,2037.66,185.24,0.867,Mobile App,Referral,1,Active
CUST-911247,Mary,Müller,user7728@gmail.com,+39-2826316254,M,10-29-1998,US,New York,38356.0,Silver ,2022-03-11,2023-01-09,97,1872.03,19.3,,Phone Order,Influencer,1,Active
CUST-784413,Michael,Müller,user3039@icloud.com,+67-6842463327,,1974-11-10,BR,Salvador,24801.0,Gold,2019-07-02,2023-01-31,60,1131.99,18.87,,Wholesale,Social Media,1,Inactive
CUST-564362,William,Kumar,user2045@gmail.com,+55-8315509084,M,1955-01-11,SG,Singapore,47685.0,Bronze,2018-12-25,2023-01-18,78,74.1,0.95,0.645,In-Store,TV Ad,0,Active
CUST-160860,Linda,Garcia,user6774@gmail.com,+13-6405084798,m,24/11/1979,SG,  Singapore  ,50897.0,Silver,2018-09-23,2023-09-01,17,475.45,27.97,0.498,,Email,0,Active
CUST-482845,Priya,Wilson,user6056@hotmail.com,+18-5297944299,Non-binary,1999-09-30,US,Seattle,83253.0,Platinum,2021-09-21,2023-08-30,54,574.75,10.64,0.005,,Social Media,1,Inactive
CUST-272332,Ahmed,Rossi,user8420@gmail.com,+64-7741771320,M,18 Jun 1967,DE,Berlin,,Bronze,2024-03-10,2023-01-09,53,1.26,0.02,0.507,,TV Ad,0,Active
CUST-265757,Liam,Zhang,user7861@outlook.com,+19-7433441689,FEMALE,1998-05-17,US,Seattle,,Silver,2022-04-12,2023-07-09,28,208.7,7.45,0.844,Phone Order,Influencer,1,Inactive
CUST-917770,Patricia,Müller,user7397@hotmail.com,+66-7099732564,Non-binary,23/11/1975,US,New York,48523.0,Silver ,2019-11-15,,28,370.81,13.24,0.478,,,1,Active
CUST-764554,James,Smith,user1867@gmail.com,+39-3236431237,male,1955-07-16,CA,Calgary,39137.0,Bronze,2022-08-13,2024-01-07,40,134.46,3.36,0.086,Wholesale,Referral,1,Active
CUST-824064,Fatima,Okonkwo,user3034@gmail.com,+15-6965342012,F,1978-01-29,US,Phoenix,95031.0,Platinum,2022-10-03,2024-02-24,16,2245.19,140.32,0.252,,TV Ad,1,Pending Verification
CUST-209565,Amara,Williams,user5476@yahoo.com,+39-5003252769,M,1989-09-10,ZA,Durban,,Bronze,2021-04-28,2023-09-02,114,51.2,0.45,,Mobile App,In-Store,1,Active
CUST-258302,Sofia,Garcia,user1726@gmail.com,+5-2475706545,M,1987-01-14,IN,Bangalore,71850.0,Bronze,2020-10-09,2024-02-03,66,266.05,4.03,,In-Store,,0,Active
CUST-669571,Amara,Miller,user7609@gmail.com,,F,2000-01-27,AU,Perth,90192.0,Gold,2022-05-08,2023-05-23,110,169.36,1.54,0.608,,TV Ad,1,Active
CUST-815235,James,Rossi,user7833@outlook.com,+92-2552775069,Non-binary,1987-07-16,AU,Adelaide,85593.0,Platinum,2022-01-20,2023-12-07,118,18.24,0.15,0.711,Phone Order,Referral,1,Active
CUST-753597,Michael,Taylor,user7052@gmail.com,+78-1506906832,Non-binary,1972-12-14,US,Seattle,,Bronze,2021-03-20,2024-01-29,55,249.23,4.53,,In-Store,Email,0,Inactive
CUST-637885,John,Deschamps,user6548@yahoo.com,+15-8840972274,M,1965-04-13,JP,Sapporo,25225.0,Bronze,2023-09-23,2023-06-29,42,785.4,18.7,0.091,Mobile App,Email,0,Active
CUST-876358,Jennifer,Williams,user5311@gmail.com,+62-7477743664,M,1997-03-05,JP,Tokyo,84816.0,Bronze,2022-12-13,2023-10-17,88,1300.75,14.78,0.966,Wholesale,Paid Ads,0,Active
CUST-475018,James,Zhang,user5501@gmail.com,+75-7643812323,Non-binary,10-27-1965,CA,Toronto,62839.0,Bronze,2021-08-12,2024-06-12,85,49.67,0.58,0.66,Mobile App,Paid Ads,0,Active
CUST-686000,Michael,Nguyen,user5637@gmail.com,+31-5345679419,F,1966-01-10,IN,Hyderabad,67932.0,Bronze,2020-07-09,2024-01-02,98,117.55,,0.058,Mobile App,Paid Ads,0,Inactive
CUST-249511,Barbara,Nguyen,user7353@outlook.com,+44-1158370168,F,1960-08-08,US,Chicago,72228.0,Silver,2021-03-28,2023-11-26,111,505.01,4.55,0.889,Marketplace,Organic Search,0,Active
CUST-143030,Chen,Smith,user2569@gmail.com,+55-1267299169,M,1997-08-07,US,Dallas,32504.0,Bronze,"September 19, 2020",2024-06-19,88,1569.19,17.83,0.109,In-Store,TV Ad,1,Active
CUST-259052,Mary,Deschamps,user1941@gmail.com,+65-2992978917,FEMALE,1955-04-13,IN,Bangalore,,Silver,2022-09-08,2023-11-04,91,278.42,3.06,0.03,Wholesale,Referral,1,Active
CUST-720176,Patricia,Garcia,user4738@gmail.com,+22-6676883013,Prefer not to say,24/01/1999,CA,Ottawa,75023.0,Silver,"November 21, 2018",2023-10-11,72,561.48,7.8,0.241,Wholesale,Influencer,0,Active
CUST-926265,James,Garcia,user7463@hotmail.com,,Prefer not to say,1983-08-04,FR,Marseille,87579.0,Bronze,2021-05-15,2023-05-11,115,548.89,4.77,0.546,Marketplace,Influencer,0,inactive
CUST-591986,Priya,Rossi,user1610@hotmail.com,,Prefer not to say,1988-06-29,ZA,  Johannesburg  ,18002.0,Bronze,2021-04-30,2023-07-29,69,573.68,8.31,,Wholesale,Email,0,Active
CUST-974007,Robert,Davis,user7224@gmail.com,,,1960-04-08,CA,Toronto,,Platinum,2018-11-30,,7,298.39,42.63,,,Social Media,1,active
CUST-863225,Yuki,Rossi,user7273@gmail.com,+48-7702222560,M,1972-01-15,ZA,Cape Town,,Bronze,2019-09-08,2023-12-08,40,353.62,8.84,,Mobile App,Paid Ads,0,Active
CUST-759548,Yuki,Patel,user3316@gmail.com,+86-1342717341,Prefer not to say,1987-06-04,ZA,Pretoria,,Bronze,2022-03-05,2023-10-31,63,464.29,7.37,,Online,Referral,0,Active
CUST-115413,Diego,Wilson,user6236@icloud.com,+72-5506134294,Prefer not to say,1980-05-21,US,Los Angeles,80268.0,Gold,2018-08-11,2023-09-14,94,878.86,9.35,,,TV Ad,0,Active
CUST-549957,Jennifer,Deschamps,user9841@outlook.com,+74-6065299641,F,1974-06-15,BR,Salvador,67807.0,Bronze,2020-03-16,2023-03-13,90,1055.31,11.73,0.068,Phone Order,Paid Ads,0,Suspended
CUST-596558,Linda,Davis,user8314@icloud.com,+50-3461256215,Non-binary,1956-12-06,US,Dallas,67961.0,Silver,05/06/2018,2023-07-25,48,896.45,18.68,0.866,,Email,0,Active
CUST-672100,Patricia,Jones,user3044@outlook.com,+70-1422615303,Non-binary,1983-01-06,US,Phoenix,97615.0,Bronze,2018-12-10,2024-03-17,86,79.51,,0.077,Wholesale,Email,1,Active
CUST-327225,Priya,Johnson,user8806@gmail.com,+35-2424590000,Prefer not to say,1961-03-21,US,Los Angeles,30532.0,Bronze,2019-07-01,2023-10-06,112,3717.57,33.19,0.856,Mobile App,Social Media,1,Pending Verification
CUST-304285,Diego,Müller,user2616@gmail.com,+41-7879463421,M,13/11/1997,DE,Berlin,,Gold,22/01/2022,2023-08-27,-19,9.82,0.52,0.132,Phone Order,Referral,1,Active
CUST-918393,Liam,Rossi,user6767@icloud.com,,Non-binary,28/08/1980,ZA,Johannesburg,78242.0,Bronze,2021-12-08,2023-10-01,85,365.3,4.3,0.142,Online,In-Store,1,Active
CUST-871683,Jennifer,Müller,,+74-7305070155,M,23 Feb 1985,IN,Chennai,46609.0,Bronze,2018-02-05,2023-05-17,53,200.41,3.78,0.695,Phone Order,Email,1,Active
CUST-255463,Barbara,Zhang,user4369@yahoo.com,+56-6574580676,F,1968-12-26,ZA,Cape Town,75647.0,Bronze,2023-05-31,2024-04-28,49,1015.7,20.73,0.905,,,0,Active
CUST-599823,Amara,Müller,user2252@gmail.com,+58-8349000535,M,1990-12-21,US,Los Angeles,38033.0,Bronze,2018-02-11,2023-10-19,78,452.72,,0.862,Wholesale,,1,Active
CUST-989645,James,Davis,user5374@gmail.com,+90-4370550640,MALE,03/11/1982,US,New York,27917.0,Gold,2018-01-09,2024-02-11,65,122.91,1.89,0.776,,Organic Search,1,Active
CUST-566135,Liam,Kumar,user2115@gmail.com,+81-3922675985,M,1957-04-19,DE,Berlin,52396.0,Bronze,2019-10-14,2023-10-10,22,1099.11,49.96,,,Organic Search,0,Active
CUST-183453,Chen,Johnson,user6887@hotmail.com,+56-7172596792,F,1960-08-24,ZA,Cape Town,96456.0,Gold,2021-11-29,2024-05-02,70,1855.75,26.51,0.52,,Referral,1,Active
CUST-749269,John,Taylor,user1615@hotmail.com,+41-2958779119,Prefer not to say,1967-06-28,JP,Osaka,91202.0,Bronze,2020-10-19,2023-06-27,73,882.74,12.09,0.403,Wholesale,Social Media,1,Active
CUST-324889,William,Davis,user1676@gmail.com,,F,2002-10-04,US,Phoenix,55720.0,Silver,2022-08-21,2024-01-17,50,1002.93,20.06,0.837,In-Store,In-Store,0,Active
CUST-969249,Patricia,Williams,user7995@yahoo.com,+29-9370167025,Non-binary,05-27-1966,AU,Melbourne,57309.0,Bronze,2023-11-26,2024-05-08,70,3055.19,43.65,-0.854,Online,Influencer,1,Pending Verification
CUST-955844,Robert,Johnson,user2882@hotmail.com,+37-6370991039,Non-binary,1992-09-27,GB,Glasgow,30296.0,Platinum,2023-02-22,2023-02-11,71,1699.87,23.94,0.323,,Influencer,1,Active
CUST-937111,Diego,Rossi,,+10-2474071529,MALE,05-08-1969,DE,Munich,90842.0,Silver,2023-02-03,2024-03-07,49,583.81,11.91,0.731,,,0,Active
CUST-380058,Liam,Smith,user8883@gmail.com,+17-9401311025,Non-binary,26/01/1995,US,Seattle,47005.0,Gold,"March 18, 2019",2023-07-25,115,221.18,1.92,0.156,Phone Order,Email,0,Active
CUST-981687,Ahmed,Smith,user5092@outlook.com,+20-7981634266,F,2002-07-04,IN,Hyderabad,,Bronze,2018-08-02,2024-04-08,9,230.18,25.58,,In-Store,TV Ad,1,Active
CUST-961316,Michael,Kumar,user1226@gmail.com,+34-6880623142,,1968-06-10,US,Houston,49624.0,Bronze,2022-11-26,2023-10-03,86,2797.23,32.53,0.952,Mobile App,Paid Ads,0,Active
CUST-402700,Fatima,Okonkwo,user3230@gmail.com,+23-6059209333,F,1955-07-12,US,Seattle,80801.0,Bronze,2023-10-03,2023-09-29,37,18.03,0.49,0.631,Phone Order,TV Ad,0,Active
CUST-496907,Lucas,Miller,user6030@gmail.com,+35-5535545529,Non-binary,1968-07-10,DE,Hamburg,,Bronze,"October 15, 2023",2023-06-19,71,59.81,0.84,0.248,Phone Order,Influencer,0,Active
CUST-548893,Liam,Brown,user2490@icloud.com,+59-2899312416,Prefer not to say,1955-11-02,US,New York,66443.0,Bronze,2019-02-04,2023-10-26,43,256.82,5.97,,In-Store,In-Store,1,Active
CUST-933160,Robert,Miller,,+11-1901047023,Non-binary,1956-01-01,AU,Melbourne,70632.0,Bronze,2018-11-15,2023-01-23,60,1144.48,19.07,0.292,Phone Order,Social Media,1,Active
CUST-236245,Diego,Rossi,user4552@gmail.com,+16-4872972229,Prefer not to say,1978-08-10,IN,Pune,20422.0,Platinum,2023-07-16,2023-07-23,66,22.45,,,In-Store,Paid Ads,1,Active
CUST-619079,Priya,Jones,user4779@hotmail.com,+4-8163391079,Prefer not to say,1957-10-08,US,Chicago,90755.0,Bronze,2018-09-05,2024-02-15,51,1140.16,22.36,0.976,Marketplace,Email,1,Active
CUST-882333,Linda,Miller,user4069@icloud.com,+61-5984676493,Non-binary,2002-01-14,FR,Paris,93124.0,Platinum,2021-10-20,2024-01-29,69,441.53,6.4,0.921,Marketplace,Influencer,1,Pending Verification
CUST-681509,Robert,Wilson,user1614@gmail.com,+67-1017389878,M,1994-07-12,ZA,Johannesburg,75607.0,Gold,2022-02-25,2023-09-02,89,294.41,3.31,0.204,Phone Order,Social Media,1,Inactive
CUST-481568,Yuki,Kumar,user3481@hotmail.com,+2-9103434377,Non-binary,1988-02-15,CA,  Vancouver  ,71528.0,Bronze,2023-12-17,2023-02-16,52,264.67,5.09,0.417,,Influencer,1,Active
CUST-283977,Ahmed,Jones,user7166@hotmail.com,+86-3193199696,F,1973-09-10,FR,Lyon,87979.0,Gold ,2021-07-25,2024-03-03,46,665.62,14.47,0.719,Phone Order,Referral,0,Active
CUST-144098,Patricia,Zhang,user4776@hotmail.com,+10-3315924069,Prefer not to say,1971-09-24,AU,Brisbane,51912.0,Bronze,2022-05-05,2023-10-16,76,2881.56,37.92,0.385,,,0,Active
CUST-736771,Amara,Taylor,user8745@gmail.com,+17-2514480959,Prefer not to say,1977-11-18,FR,Paris,12236.0,Bronze,2022-12-01,2023-03-09,100,55.89,0.56,0.707,In-Store,TV Ad,0,Pending Verification
CUST-247300,Jennifer,Nguyen,user9279@icloud.com,+15-9477711438,f,1961-07-29,ZA,Johannesburg,13899.0,Bronze,2023-04-05,2024-01-06,42,1215.77,28.95,0.129,In-Store,,0,Active
CUST-823229,John,Rossi,user9416@gmail.com,+76-5438827345,Prefer not to say,19 Apr 1956,DE,Berlin,44616.0,Silver,2018-09-24,2023-10-19,93,1566.45,16.84,0.143,,Paid Ads,1,Active
CUST-934410,Patricia,Okonkwo,user9788@outlook.com,+11-5971616367,,12 May 1997,US,Phoenix,35799.0,Silver,2018-06-13,2023-12-20,30,950.45,31.68,0.951,Mobile App,Paid Ads,0,Active
CUST-704504,William,Nguyen,user8056@icloud.com,+91-6366089973,Prefer not to say,12-20-1965,ZA,Johannesburg,20373.0,Silver,2019-04-16,2024-01-22,25,858.49,34.34,0.492,Online,Influencer,0,Suspended
CUST-607694,James,Santos,user7039@gmail.com,+69-9502915248,,03-27-1981,US,Dallas,,Bronze,2018-11-29,2023-03-23,13,51.86,3.99,0.31,Marketplace,TV Ad,1,Active
CUST-786084,Chen,Brown,user3769@gmail.com,+19-4130536028,Prefer not to say,1993-10-02,GB,London,64153.0,Silver,2023-07-05,2023-11-07,111,31.91,0.29,0.069,In-Store,Influencer,0,Active
CUST-389763,Amara,Deschamps,user5104@gmail.com,+72-4892985141,Non-binary,1960-11-13,BR,São Paulo,37289.0,Silver,2020-10-31,2023-07-26,43,1685.48,39.2,,In-Store,Email,1,Active
CUST-604009,James,Wilson,user6578@gmail.com,+82-1428682068,Non-binary,17/09/1996,US,Los Angeles,,Bronze,2024-01-11,2024-02-03,8,542.78,67.85,0.659,In-Store,Email,1,Active
CUST-749881,Barbara,Garcia,user3145@outlook.com,+60-1946165113,Non-binary,19 Apr 1999,US,Houston,22139.0,Bronze,2023-12-28,2024-02-08,43,351.23,8.17,0.356,Mobile App,Email,0,Active
CUST-498347,Diego,Jones,user9290@gmail.com,+34-8255579682,Prefer not to say,1973-08-15,JP,Tokyo,52831.0,Bronze,2022-09-03,2023-12-23,110,401.62,3.65,0.401,Mobile App,Email,1,inactive
CUST-691104,Jennifer,Miller,user7224@hotmail.com,+29-5683666910,Non-binary,1961-11-19,US,Dallas,39405.0,Bronze,2020-06-11,2023-10-12,95,1138.7,11.99,0.62,Phone Order,Paid Ads,0,pending verification
CUST-712764,William,Johnson,user4914@yahoo.com,+8-5498746125,Prefer not to say,1956-09-05,SG,Singapore,86415.0,Silver,2022-11-11,2023-10-03,9,991.33,110.15,,Mobile App,Organic Search,1,Active
CUST-206016,Mary,Wilson,user4635@hotmail.com,+75-2817413510,M,1967-12-25,SG,Singapore,11608.0,GOLD,2018-09-18,2023-10-15,92,103.45,1.12,0.321,,Organic Search,0,Active
CUST-342701,Mary,Patel,user2812@outlook.com,+74-9563660679,F,1961-10-21,SG,Singapore,53824.0,Gold,2020-07-25,2024-01-26,74,34.22,0.46,0.328,,Social Media,1,Active
CUST-617185,Patricia,Rossi,user1087@gmail.com,+74-2960109871,M,1973-12-08,AU,Brisbane,71371.0,Gold,2019-08-26,2023-01-06,65,72.96,1.12,0.957,Phone Order,Email,0,Active
CUST-693612,Diego,Davis,user7925@gmail.com,+76-2615819228,F,1958-02-24,SG,Singapore,14849.0,Bronze,2022-07-16,2024-03-04,97,2638.66,27.2,,Wholesale,Referral,0,Active
CUST-413412,William,Wilson,user8534@gmail.com,+3-5543681547,Non-binary,1967-03-06,US,Houston,64594.0,Bronze,2023-08-12,2023-09-24,92,146.36,1.59,,Wholesale,Social Media,0,Inactive
CUST-124095,Yuki,Garcia,user4715@gmail.com,+58-6260052415,m,1961-07-25,US,Los Angeles,80362.0,Platinum,2020-12-29,2024-02-17,63,2457.64,39.01,0.013,Marketplace,Email,1,Active
CUST-494349,Linda,Wilson,user3239@hotmail.com,,Prefer not to say,1982-08-01,AU,Perth,18538.0,Gold ,2024-03-09,2023-06-16,21,633.29,30.16,,In-Store,In-Store,1,Active
CUST-306210,William,Deschamps,user4360@gmail.com,+52-4677491805,Non-binary,1965-04-06,US,Houston,52380.0,Bronze,2020-02-28,2023-11-20,70,931.79,,0.325,Wholesale,,1,Suspended
CUST-765929,Yuki,Rossi,USER9513@HOTMAIL.COM,+63-6607583790,M,01/12/1999,AU,Perth,86119.0,Bronze,2022-03-07,2023-05-14,1,139.35,139.35,,Wholesale,In-Store,0,Active
CUST-363685,Diego,Miller,user6825@outlook.com,,Prefer not to say,1995-06-04,CA,Vancouver,49317.0,Platinum,2018-12-20,2024-06-05,-104,2820.74,,0.888,Marketplace,Paid Ads,1,Suspended
CUST-197224,Sofia,Jones,USER8243@GMAIL.COM,+96-3019245723,Non-binary,27/02/1984,US,Seattle,15851.0,Bronze,2022-03-16,2023-09-07,82,948.7,11.57,0.962,Phone Order,Referral,1,Active
CUST-567287,Diego,Taylor,user8009@gmail.com,+2-5203355475,Non-binary,1971-05-10,JP,Sapporo,,Bronze,2018-07-15,2024-04-30,67,1307.22,19.51,0.472,Phone Order,In-Store,0,Active
CUST-776302,Priya,Davis,user5456@gmail.com,+49-7281632239,F,1989-01-27,SG,Singapore,,Bronze,2019-06-05,2023-05-28,78,1179.27,,0.454,Mobile App,Referral,1,Active
CUST-970825,Lucas,Miller,user1741@gmail.com,+14-1980207144,Non-binary,1998-01-01,SG,Singapore,54884.0,silver,2019-08-20,2023-02-06,31,1356.44,,0.797,Wholesale,Organic Search,1,Active
CUST-407653,Diego,Brown,user3743@gmail.com,,M,1967-01-21,SG,Singapore,12685.0,Gold,"January 22, 2022",2023-02-22,34,270.8,7.96,0.452,Mobile App,Email,0,Active
CUST-754807,Amara,Rossi,,+25-8047721453,,1957-08-09,IN,Pune,76363.0,Silver,2023-11-17,2024-01-01,36,752.93,20.91,0.205,Marketplace,Paid Ads,0,Active
CUST-324023,Lucas,Brown,user2197@yahoo.com,+8-7546312948,,11 Jul 1991,AU,Adelaide,36321.0,Gold,2022-02-06,2024-04-19,82,1826.6,22.28,0.032,Online,TV Ad,1,Inactive
CUST-722089,Liam,Deschamps,user2924@hotmail.com,,Prefer not to say,1965-02-24,IN,Pune,65253.0,Gold,2022-12-28,2024-03-09,23,367.85,15.99,,Online,Social Media,1,Active
